"情报数据","ASN","恶意软件家族","攻击行为","威胁情报"
"ae.client.asus-support.net","","","","apt"
"aipak.org","","","僵尸木马主控端","apt | reputation | c2"
"aiqac.org","","","僵尸木马主控端","apt | reputation | c2"
"aol-mail-account.com","","","僵尸木马主控端","apt | reputation | c2"
"apache-utility.com","","","僵尸木马主控端","apt | reputation | c2"
"api.com-service.net","","","","apt"
"app-documents.com","","","僵尸木马主控端","apt | reputation | c2"
"app-facebook.co","","","僵尸木马主控端","apt | reputation | c2"
"appleid.apple.com.account-logins.com","","","malware | phishing","apt | reputation"
"araamco.com","","","僵尸木马主控端","apt | reputation | c2"
"archive-center.com","","","僵尸木马主控端","apt | reputation | c2"
"asus-support.net","","","僵尸木马主控端","apt | reputation | c2"
"asus-update.com","","","僵尸木马主控端","apt | reputation | c2"
"berozkhodro.com","","","僵尸木马主控端","apt | reputation | c2"
"blog.group-google.com","","","","apt"
"bocaiwang.ae.asus-support.net","","","","apt"
"bocaiwang.asus-support.net","","","","apt"
"bocaiwang.bocaiwang.asus-support.net","","","","apt"
"bocaiwang.client.asus-support.net","","","","apt"
"book-archivecenter.bid","","","僵尸木马主控端","apt | reputation | c2"
"books-archivecenter.bid","","","僵尸木马主控端","apt | reputation | c2"
"books-archivecenter.club","","","僵尸木马主控端","apt | reputation | c2"
"books-google.books-archivecenter.bid","","","僵尸木马主控端","apt | reputation | c2"
"books-google.www.books-archivecenter.bid","","","","apt"
"books-view.com","","","僵尸木马主控端","apt | reputation | c2"
"bootstrap.serveftp.com","","","僵尸木马主控端","apt | reputation | c2"
"britishnews.com.co","","","僵尸木马主控端","apt | reputation | c2"
"britishnews.org","","","僵尸木马主控端","apt | reputation | c2"
"broadcastbritishnews.com","","","僵尸木马主控端","apt | reputation | c2"
"brookings-edu.in","","","僵尸木马主控端","apt | reputation | c2"
"change-mail-account-nodes-permision.com","","","僵尸木马主控端","apt | reputation | c2"
"change-mail-accounting-register-single.com","","","僵尸木马主控端","apt | reputation | c2"
"change-permission-mail-user-managment.com","","","僵尸木马主控端","apt | reputation | c2"
"change-user-account-mail-permission.com","","","僵尸木马主控端","apt | reputation | c2"
"client.ae.asus-support.net","","","","apt"
"client.asus-support.net","","","","apt"
"client.bocaiwang.asus-support.net","","","","apt"
"client.client.asus-support.net","","","","apt"
"codeconfirm-recovery.bid","","","僵尸木马主控端","apt | reputation | c2"
"codeconfirm-recovery.club","","","僵尸木马主控端","apt | reputation | c2"
"com-account-login.com","","","malware | 僵尸木马主控端","apt | reputation | c2"
"com-accountrecovery.bid","","","malware | Spam | 僵尸木马主控端","apt | reputation | c2"
"com-accountsecure-recovery.name","","","僵尸木马主控端","apt | reputation | c2"
"com-accountsrecovery.name","","","僵尸木马主控端","apt | reputation | c2"
"com-archivecenter.work","","","僵尸木马主控端","apt | reputation | c2"
"com-customeradduser.bid","","","僵尸木马主控端","apt | reputation | c2"
"com-customerservice.bid","","","僵尸木马主控端","apt | reputation | c2"
"com-customerservice.name","","","僵尸木马主控端","apt | reputation | c2"
"com-customerservices.name","","","僵尸木马主控端","apt | reputation | c2"
"com-customersuperuser.bid","","","Spam | 僵尸木马主控端","apt | reputation | c2"
"com-download.ml","","","僵尸木马主控端","apt | reputation | c2"
"com-manage-accountuser.club","","","僵尸木马主控端","apt | reputation | c2"
"com-messagecenter.bid","","","僵尸木马主控端","apt | reputation | c2"
"com-messengerservice.bid","","","僵尸木马主控端","apt | reputation | c2"
"com-messengerservice.work","","","僵尸木马主控端","apt | reputation | c2"
"com-microsoftonline.club","","","僵尸木马主控端","apt | reputation | c2"
"com-mychannel.bid","","","僵尸木马主控端","apt | reputation | c2"
"com-orginal-links.ga","","","僵尸木马主控端","apt | reputation | c2"
"com-recoversessions.bid","","","僵尸木马主控端","apt | reputation | c2"
"com-recovery.com","","","僵尸木马主控端","apt | reputation | c2"
"com-recoveryadduser.bid","","","僵尸木马主控端","apt | reputation | c2"
"com-recoveryidentifier.bid","","","Spam | 僵尸木马主控端","apt | reputation | c2"
"com-recoveryidentifier.name","","","僵尸木马主控端","apt | reputation | c2"
"com-recoveryidentifiers.bid","","","僵尸木马主控端","apt | reputation | c2"
"com-recoverymail.bid","","","Spam | 僵尸木马主控端","apt | reputation | c2"
"com-recoverysecureuser.club","","","僵尸木马主控端","apt | reputation | c2"
"com-recoverysecureusers.club","","","僵尸木马主控端","apt | reputation | c2"
"com-recoveryservice.bid","","","僵尸木马主控端","apt | reputation | c2"
"com-recoveryservice.info","","","僵尸木马主控端","apt | reputation | c2"
"com-recoverysessions.bid","","","僵尸木马主控端","apt | reputation | c2"
"com-recoverysubusers.bid","","","僵尸木马主控端","apt | reputation | c2"
"com-recoverysuperuser.bid","","","Spam | 僵尸木马主控端","apt | reputation | c2"
"com-recoverysuperuser.club","","","僵尸木马主控端","apt | reputation | c2"
"com-recoverysuperuser.name","","","僵尸木马主控端","apt | reputation | c2"
"com-recoverysuperusers.bid","","","僵尸木马主控端","apt | reputation | c2"
"com-recoverysupport.bid","","","僵尸木马主控端","apt | reputation | c2"
"com-recoverysupport.club","","","僵尸木马主控端","apt | reputation | c2"
"com-service.net","","","僵尸木马主控端","apt | reputation | c2"
"com-servicecustomer.bid","","","僵尸木马主控端","apt | reputation | c2"
"com-servicecustomer.name","","","僵尸木马主控端","apt | reputation | c2"
"com-servicemail.bid","","","僵尸木马主控端","apt | reputation | c2"
"com-servicerecovery.bid","","","僵尸木马主控端","apt | reputation | c2"
"com-servicerecovery.club","","","僵尸木马主控端","apt | reputation | c2"
"com-servicerecovery.info","","","僵尸木马主控端","apt | reputation | c2"
"com-servicerecovery.name","","","僵尸木马主控端","apt | reputation | c2"
"com-servicescustomer.name","","","僵尸木马主控端","apt | reputation | c2"
"com-serviceslogin.com","","","僵尸木马主控端","apt | reputation | c2"
"com-showvideo.gq","","","僵尸木马主控端","apt | reputation | c2"
"com-statistics.com","","","僵尸木马主控端","apt | reputation | c2"
"com-stats.com","","","僵尸木马主控端","apt | reputation | c2"
"com-video.net","","","僵尸木马主控端","apt | reputation | c2"
"com-videoservice.work","","","僵尸木马主控端","apt | reputation | c2"
"com-viewchannel.club","","","僵尸木马主控端","apt | reputation | c2"
"confirm-code.account-support-user.com","","","","apt"
"crcperss.com","","","僵尸木马主控端","apt | reputation | c2"
"cvcreate.org","","","僵尸木马主控端","apt | reputation | c2"
"digitalqlobe.com","","","僵尸木马主控端","apt | reputation | c2"
"display-error-runtime.com","","","僵尸木马主控端","apt | reputation | c2"
"display-ganavaro-abrashimchi.com","","","僵尸木马主控端","apt | reputation | c2"
"doc-viewer.com","","","僵尸木马主控端","apt | reputation | c2"
"docs-google.co","","","僵尸木马主控端","apt | reputation | c2"
"document-supportsharing.bid","","","僵尸木马主控端","apt | reputation | c2"
"documents-supportsharing.bid","","","僵尸木马主控端","apt | reputation | c2"
"documents-supportsharing.club","","","僵尸木马主控端","apt | reputation | c2"
"documents.sytes.net","","","僵尸木马主控端","apt | reputation | c2"
"download-google.com-orginal-links.ga","","","","apt"
"download-google.orginal-links.com","","","","apt"
"download-link.top","","","僵尸木马主控端","apt | reputation | c2"
"download.account-login.net","","","","apt"
"drive-download.account-support-user.com","","","","apt"
"drive-download.account-user-permission-account.com","","","","apt"
"drive-file.account-support-user.com","","","","apt"
"drive-google.co","","","malware | 木马后门 | 钓鱼邮件 | 间谍活动","apt | reputation"
"drive-login.cf","","","僵尸木马主控端","apt | reputation | c2"
"drive-mail.account-support-user.com","","","","apt"
"drive-permission-user-account.com","","","僵尸木马主控端","apt | reputation | c2"
"drive-useraccount-signin-mail.ga","","","僵尸木马主控端","apt | reputation | c2"
"drive.change-mail-account-nodes-permision.com","","","","apt"
"drive.google.com.accounts.activities.devices.com.usersettings.cf","","","僵尸木马主控端","apt | reputation | c2"
"drive.google.com.accounts.google.com.usersettings.cf","","","僵尸木马主控端","apt | reputation | c2"
"drive.google.com.drive.google.com.usersettings.cf","","","僵尸木马主控端","apt | reputation | c2"
"drive.google.com.usersettings.cf","","","僵尸木马主控端","apt | reputation | c2"
"drive.privacy-yahoomail.com","","","","apt"
"drivers.document-supportsharing.bid","","","","apt"
"drives-google.co","","","malware | 木马后门 | 钓鱼邮件 | 间谍活动","apt | reputation"
"drives-google.com","","","","apt"
"drives-google.com.co","","","","apt"
"drop-box.vip","","","僵尸木马主控端","apt | reputation | c2"
"dropbox.com-servicecustomer.name","","","","apt"
"dropbox.com-servicescustomer.name","","","malware | phishing","apt | reputation"
"dropebox.co","","","僵尸木马主控端","apt | reputation | c2"
"embraer.co","","","僵尸木马主控端","apt | reputation | c2"
"emiartas.com","","","僵尸木马主控端","apt | reputation | c2"
"error-exchange.com","","","僵尸木马主控端","apt | reputation | c2"
"eursaia.org","","","僵尸木马主控端","apt | reputation | c2"
"facebook.com-service.gq","","","","apt"
"facebook.notification-accountrecovery.com","","","","apt"
"fanderfart22.xyz","","","僵尸木马主控端","apt | reputation | c2"
"fardenfart2017.xyz","","","僵尸木马主控端","apt | reputation | c2"
"fb-login.cf","","","僵尸木马主控端","apt | reputation | c2"
"fb.com-download.ml","","","","apt"
"ftp.account-logins.com","","","","apt"
"ftp.account-permission-mail-user.com","","","","apt"
"ftp.accountsservice-support.com","","","","apt"
"ftp.archive-center.com","","","","apt"
"ftp.britishnews.com.co","","","僵尸木马主控端","apt | reputation | c2"
"ftp.com-recoveryservice.info","","","","apt"
"ftp.com-service.net","","","","apt"
"ftp.goo-gle.cloud","","","","apt"
"ftp.goo-gle.mobi","","","","apt"
"ftp.microsoft-upgrade.mobi","","","","apt"
"ftp.news-onlines.info","","","","apt"
"ftp.officialswebsites.info","","","malware | 僵尸木马主控端","apt | reputation | c2"
"ftp.orginal-links.com","","","","apt"
"ftp.screen-royall-in-corporate.com","","","","apt"
"ftp.screen-shotuser-trash-green.com","","","","apt"
"ftp.sdfsd.screen-royall-in-corporate.com","","","","apt"
"ftp.service-broadcast.com","","","","apt"
"ftp.service-recoveryaccount.com","","","","apt"
"ftp.set-ymail-user-account-permission-challenge.com","","","","apt"
"ftp.support-aasaam.com","","","","apt"
"ftp.support-recoverycustomers.com","","","","apt"
"ftp.uk-service.org","","","","apt"
"ftp.w3schools-html.com","","","","apt"
"ftp.www.britishnews.com.co","","","僵尸木马主控端","apt | reputation | c2"
"ftp.www.screen-shotuser-trash-green.com","","","","apt"
"gle-mail.com","","","僵尸木马主控端","apt | reputation | c2"
"gmail-recovery.ml","","","僵尸木马主控端","apt | reputation | c2"
"gmail.com-recoverymail.bid","","","","apt"
"gmail.com-u6.userlogin.security-login.activity.com-verification-accounts.com","","","","apt"
"gmal.cf","","","僵尸木马主控端","apt | reputation | c2"
"goo-gle.bid","","","僵尸木马主控端","apt | reputation | c2"
"goo-gle.cloud","","","僵尸木马主控端","apt | reputation | c2"
"goo-gle.mobi","","","僵尸木马主控端","apt | reputation | c2"
"goog-le.bid","","","僵尸木马主控端","apt | reputation | c2"
"google-drive.account-servicerecovery.com","","","","apt"
"google-drive.account-support-user.com","","","","apt"
"google-drive.service-recoveryaccount.com","","","","apt"
"google-hangout.account-support-user.com","","","","apt"
"google-mail-recovery.com","","","僵尸木马主控端","apt | reputation | c2"
"google-mail.com.co","","","僵尸木马主控端","apt | reputation | c2"
"google-profile.com","","","僵尸木马主控端","apt | reputation | c2"
"google-profiles.com","","","僵尸木马主控端","apt | reputation | c2"
"google-setting.com","","","僵尸木马主控端 | 木马后门 | 钓鱼邮件 | 间谍活动","apt | reputation | c2"
"google-verification.com","","","僵尸木马主控端","apt | reputation | c2"
"google-verify.com","","","僵尸木马主控端 | 木马后门 | 钓鱼邮件 | 间谍活动","apt | reputation | c2"
"google-verify.net","","","僵尸木马主控端","apt | reputation | c2"
"google.mail.com-servicecustomer.bid","","","","apt"
"google.mail.mail.google.com-servicecustomer.bid","","","","apt"
"google.mail.www.com-servicecustomer.bid","","","","apt"
"googlemail.com-customersuperuser.bid","","","","apt"
"googlemails.co","","","僵尸木马主控端","apt | reputation | c2"
"hangout.com-messagecenter.bid","","","","apt"
"hangout.messageservice.club","","","僵尸木马主控端","apt | reputation | c2"
"help-recovery.com","","","malware | phishing | 僵尸木马主控端","apt | reputation | c2"
"hot-mail.ml","","","僵尸木马主控端","apt | reputation | c2"
"hqr-mail.nioc-intl.account-user-permission-account.com","","","","apt"
"id-bayan.com","","","僵尸木马主控端","apt | reputation | c2"
"iforget-memail-user-account.com","","","僵尸木马主控端","apt | reputation | c2"
"ir-owa-accountservice.bid","","","僵尸木马主控端","apt | reputation | c2"
"iranianuknews.com","","","僵尸木马主控端","apt | reputation | c2"
"itunes-id-account.users-login.com","","","c2","apt | reputation | c2"
"k2intelliqence.com","","","僵尸木马主控端","apt | reputation | c2"
"komputertipstrik.com-customeradduser.bid","","","","apt"
"line-en.me","","","僵尸木马主控端","apt | reputation | c2"
"login-account-google.orginal-links.com","","","","apt"
"login-account-mail.com","","","僵尸木马主控端","apt | reputation | c2"
"login-account.net","","","僵尸木马主控端","apt | reputation | c2"
"login-again.ml","","","僵尸木马主控端","apt | reputation | c2"
"login-mail.account-servicerecovery.com","","","","apt"
"login-mails.account-servicerecovery.com","","","","apt"
"login-mails.account-support-user.com","","","","apt"
"login-required.ga","","","僵尸木马主控端","apt | reputation | c2"
"login-required.ml","","","","apt"
"login-required.tk","","","","apt"
"login-webmail.account-support-user.com","","","","apt"
"login.com-service.net","","","","apt"
"login.radio-m.cf","","","","apt"
"logins-mails.account-customerservice.com","","","","apt"
"logins-mails.account-servicerecovery.com","","","","apt"
"logins-mails.accountsservice-support.com","","","","apt"
"logins-mails.com-servicecustomer.name","","","","apt"
"logins-mails.service-recoveryaccount.com","","","","apt"
"logn-micrsftonine-con.ml","","","","apt"
"m.com-service.net","","","","apt"
"mail-account-register-recovery.com","","","phishing | 僵尸木马主控端","apt | reputation | c2"
"mail-google.com-servicecustomer.name","","","","apt"
"mail-inbox.account-support-user.com","","","","apt"
"mail-login.account-login.net","","","","apt"
"mail-login.account-servicerecovery.com","","","","apt"
"mail-login.service-recoveryaccount.com","","","","apt"
"mail-macroadvisorypartners.ml","","","malware | phishing | ","apt | reputation"
"mail-user-permission-sharedaccount.com","","","","apt"
"mail-usr.account-support-user.com","","","","apt"
"mail-verify.account-support-user.com","","","","apt"
"mail-yahoo.com.co","","","僵尸木马主控端","apt | reputation | c2"
"mail.account-google.co","","","","apt"
"mail.com-service.net","","","","apt"
"mail.google.com-customerservice.name","","","","apt"
"mail.google.com-customerservices.name","","","","apt"
"mail.google.com-recoveryservice.info","","","","apt"
"mail.google.com-servicecustomer.bid","","","","apt"
"mail.google.com-servicescustomer.name","","","","apt"
"mail.google.mail.google.com-servicecustomer.bid","","","","apt"
"mail.google.www.com-servicecustomer.bid","","","","apt"
"mail.google.www.dropbox.com-servicescustomer.name","","","","apt"
"mail.group-google.com","","","","apt"
"mail.mehrnews.info","","","僵尸木马主控端","apt | reputation | c2"
"mail.orginal-links.com","","","","apt"
"mail.yahoo.com-servicecustomer.name","","","","apt"
"mail.youtube-com.watch","","","","apt"
"mail3.google.com-servicecustomer.name","","","","apt"
"mailgate.youtube-com.watch","","","","apt"
"mailgoogle.com-recoveryidentifier.bid","","","","apt"
"mailgoogle.com-recoverymail.bid","","","","apt"
"mailgoogle.com-recoveryservice.bid","","","","apt"
"mailgoogle.com-recoverysuperuser.bid","","","","apt"
"mailgoogle.com-recoverysupport.bid","","","","apt"
"mailgoogle.com-servicerecovery.bid","","","","apt"
"mails-account-signin-users-permssion.com","","","僵尸木马主控端","apt | reputation | c2"
"mails.com-servicerecovery.name","","","","apt"
"mailscustomer.recovery-emailcustomer.com","","","","apt"
"mailssender.bid","","","僵尸木马主控端","apt | reputation | c2"
"market-account-login.net","","","僵尸木马主控端","apt | reputation | c2"
"me.youtube.com-mychannel.bid","","","","apt"
"mehrnews.info","","","僵尸木马主控端","apt | reputation | c2"
"messageservice.bid","","","僵尸木马主控端","apt | reputation | c2"
"messageservice.club","","","僵尸木马主控端","apt | reputation | c2"
"mfacebook.login-required.ga","","","","apt"
"microsoft-hotfix.com","","","僵尸木马主控端","apt | reputation | c2"
"microsoft-update.bid","","","僵尸木马主控端","apt | reputation | c2"
"microsoft-upgrade.mobi","","","僵尸木马主控端","apt | reputation | c2"
"microsoft-utility.com","","","僵尸木马主控端","apt | reputation | c2"
"msoffice-update.com","","","僵尸木马主控端","apt | reputation | c2"
"mx1.group-google.com","","","","apt"
"my-healthequity.com","","","僵尸木马主控端","apt | reputation | c2"
"my-mailcoil.ml","","","malware | 僵尸木马主控端 | ","apt | reputation | c2"
"my.youtube.com-mychannel.bid","","","","apt"
"myaccount-login.net","","","僵尸木马主控端","apt | reputation | c2"
"mychannel.ddns.net","","","僵尸木马主控端","apt | reputation | c2"
"mydrives.documents-supportsharing.bid","","","","apt"
"myemails.com-recoverysuperuser.name","","","","apt"
"mymail.com-recoveryidentifiers.bid","","","","apt"
"mymail.com-recoverysuperuser.name","","","","apt"
"mymails.com-recoverysuperuser.bid","","","","apt"
"mymails.com-recoverysuperuser.name","","","","apt"
"myscreenname.bid","","","僵尸木马主控端","apt | reputation | c2"
"news-onlines.info","","","僵尸木马主控端","apt | reputation | c2"
"nex1music.ml","","","僵尸木马主控端","apt | reputation | c2"
"notification-accountrecovery.com","","","僵尸木马主控端","apt | reputation | c2"
"ns1.check-yahoo.com","","","","apt"
"ns1.com-service.net","","","","apt"
"ns2.check-yahoo.com","","","","apt"
"nvidia-support.com","","","c2 | 僵尸木马主控端","apt | reputation | c2"
"nvidia-update.com","","","c2 | 僵尸木马主控端","apt | reputation | c2"
"official-uploads.com","","","僵尸木马主控端","apt | reputation | c2"
"officialswebsites.info","","","c2 | malware | 僵尸木马主控端","apt | reputation | c2"
"onedrive-signin.com","","","僵尸木马主控端","apt | reputation | c2"
"online-supportaccount.com","","","malware | 僵尸木马主控端","apt | reputation | c2"
"onlinedocument.bid","","","僵尸木马主控端","apt | reputation | c2"
"onlinedocuments.org","","","僵尸木马主控端","apt | reputation | c2"
"onlinedrie-account-permission-verify.com","","","僵尸木马主控端","apt | reputation | c2"
"onlineserver.myftp.biz","","","僵尸木马主控端","apt | reputation | c2"
"orginal-links.com","","","僵尸木马主控端","apt | reputation | c2"
"outlook-livecom.bid","","","僵尸木马主控端","apt | reputation | c2"
"owa-insss-org-ill-owa-authen.ml","","","malware | 僵尸木马主控端 | ","apt | reputation | c2"
"paypal.com.webapp.logins-mails.service-recoveryaccount.com","","","","apt"
"paypal.com.webapp.paypal.com.webapp.service-recoveryaccount.com","","","","apt"
"paypal.com.webapp.service-recoveryaccount.com","","","","apt"
"picofile.xyz","","","僵尸木马主控端","apt | reputation | c2"
"policy-facebook.com","","","僵尸木马主控端","apt | reputation | c2"
"pop.group-google.com","","","","apt"
"privacy-facebook.com","","","僵尸木马主控端","apt | reputation | c2"
"privacy-gmail.com","","","malware | 僵尸木马主控端","apt | reputation | c2"
"privacy-yahoomail.com","","","malware | 僵尸木马主控端","apt | reputation | c2"
"profile-facebook.co","","","僵尸木马主控端","apt | reputation | c2"
"profile-verification.com","","","malware | 僵尸木马主控端","apt | reputation | c2"
"profile.facebook.notification-accountrecovery.com","","","","apt"
"profiles-facebook.com","","","僵尸木马主控端","apt | reputation | c2"
"qet-adobe.com","","","僵尸木马主控端","apt | reputation | c2"
"radio-m.cf","","","僵尸木马主控端","apt | reputation | c2"
"raykiel.net","","","僵尸木马主控端","apt | reputation | c2"
"recovery-customerservice.com","","","malware | 僵尸木马主控端","apt | reputation | c2"
"recovery-emailcustomer.com","","","僵尸木马主控端","apt | reputation | c2"
"recoverycodeconfirm.bid","","","僵尸木马主控端","apt | reputation | c2"
"recoverysuperuser.bid","","","僵尸木马主控端","apt | reputation | c2"
"register-multiplay.ml","","","僵尸木马主控端","apt | reputation | c2"
"reset-login-yahoo-com.account-support-user.com","","","","apt"
"reset-login.account-support-user.com","","","","apt"
"reset-mail-yahoo-com.account-support-user.com","","","","apt"
"reset-mail.account-support-user.com","","","","apt"
"resets-mails.account-support-user.com","","","","apt"
"result2.com-servicescustomer.name","","","","apt"
"result2.www.dropbox.com-servicescustomer.name","","","","apt"
"sadashboard.com","","","僵尸木马主控端","apt | reputation | c2"
"saudi-government.com","","","僵尸木马主控端","apt | reputation | c2"
"saudi-haj.com","","","僵尸木马主控端","apt | reputation | c2"
"saudiarabiadigitaldashboards.com","","","僵尸木马主控端","apt | reputation | c2"
"screen-royall-in-corporate.com","","","僵尸木马主控端","apt | reputation | c2"
"screen-shotuser-trash-green.com","","","僵尸木马主控端","apt | reputation | c2"
"sdfsd.screen-royall-in-corporate.com","","","","apt"
"sdfsd.screen-shotuser-trash-green.com","","","","apt"
"security-supportteams-mail-change.ga","","","僵尸木马主控端","apt | reputation | c2"
"service-accountrecovery.com","","","malware | phishing | 僵尸木马主控端","apt | reputation | c2"
"service-broadcast.com","","","僵尸木马主控端","apt | reputation | c2"
"service-logins.net","","","僵尸木马主控端","apt | reputation | c2"
"service-recoveryaccount.com","","","僵尸木马主控端","apt | reputation | c2"
"servicecustomer.bid","","","僵尸木马主控端","apt | reputation | c2"
"servicelogin-mail.account-servicerecovery.com","","","","apt"
"servicemailbroadcast.bid","","","僵尸木马主控端","apt | reputation | c2"
"set-ymail-user-account-permission-challenge.com","","","僵尸木马主控端","apt | reputation | c2"
"shared-access.com","","","僵尸木马主控端","apt | reputation | c2"
"shared-login.com","","","僵尸木马主控端","apt | reputation | c2"
